ts,decision_ts,gross,net,exposure,turnover,txn_cost,slippage_cost,costs
2016-05-31,2016-05-27,0.00015861436284401168,-6.644258303340627e-05,1.0000000000000002,0.3750949097956966,0.0001875474548978483,3.750949097956966e-05,0.00022505694587741796
2016-06-01,2016-05-31,0.0024130962501986604,0.002398912692431318,1.0,0.023639262945570616,1.1819631472785308e-05,2.3639262945570616e-06,1.418355776734237e-05
2016-06-02,2016-06-01,0.0027566156063096735,0.0027375522826143476,1.0,0.03177220615887667,1.5886103079438336e-05,3.1772206158876674e-06,1.9063323695326003e-05
2016-06-03,2016-06-02,0.0036329588776375936,0.0036258050215715767,1.0000000000000002,0.01192309344336151,5.961546721680755e-06,1.192309344336151e-06,7.153856066016906e-06
2016-06-06,2016-06-03,0.0038370301837799877,0.0037936238762535587,1.0,0.07234384587738187,3.617192293869093e-05,7.234384587738187e-06,4.340630752642912e-05
2016-06-07,2016-06-06,0.0035954498145889177,0.003372917913788909,1.0,0.37088650133334755,0.00018544325066667378,3.7088650133334756e-05,0.00022253190080000855
2016-06-08,2016-06-07,0.005024544316120565,0.005014785972980169,1.0,0.016263905233993653,8.131952616996827e-06,1.6263905233993653e-06,9.758343140396192e-06
2016-06-09,2016-06-08,-0.004754640057998167,-0.00477378741952349,0.9999999999999999,0.03191226920887248,1.595613460443624e-05,3.1912269208872482e-06,1.914736152532349e-05
2016-06-10,2016-06-09,-0.013401392769941269,-0.013416087885103359,0.9999999999999999,0.024491858603483144,1.2245929301741572e-05,2.4491858603483145e-06,1.4695115162089887e-05
2016-06-13,2016-06-10,-0.007452067326254594,-0.00778906438459817,1.0,0.5616617639059598,0.0002808308819529799,5.616617639059599e-05,0.0003369970583435759
2016-06-14,2016-06-13,-0.0040114708456099836,-0.0040299661753879406,1.0,0.030825549629928048,1.5412774814964024e-05,3.0825549629928046e-06,1.849532977795683e-05
2016-06-15,2016-06-14,-0.001954945002380904,-0.002077202099989028,1.0000000000000002,0.20376182934687337,0.00010188091467343668,2.0376182934687336e-05,0.00012225709760812402
2016-06-16,2016-06-15,0.00034409005176106843,0.0003200839665920922,1.0,0.040010141948293707,2.0005070974146854e-05,4.0010141948293705e-06,2.4006085168976225e-05
2016-06-17,2016-06-16,-0.0048462381969635445,-0.004871569328243581,1.0,0.04221855213339373,2.1109276066696867e-05,4.221855213339373e-06,2.533113128003624e-05
2016-06-20,2016-06-17,0.004080855133901,0.004049387383219134,1.0,0.052446251136443134,2.6223125568221568e-05,5.244625113644314e-06,3.146775068186588e-05
2016-06-21,2016-06-20,0.0017172380787929555,0.0016961668303083204,1.0,0.035118747474391754,1.755937373719588e-05,3.5118747474391758e-06,2.1071248484635055e-05
2016-06-22,2016-06-21,-0.002273958705823149,-0.002280072058801441,0.9999999999999999,0.010188921630486139,5.09446081524307e-06,1.018892163048614e-06,6.1133529782916835e-06
2016-06-23,2016-06-22,0.01264221344208238,0.01254027660805751,1.0,0.1698947233747838,8.494736168739191e-05,1.698947233747838e-05,0.00010193683402487029
2016-06-24,2016-06-23,-0.03274732071144903,-0.03275955242578032,1.0,0.020386190552152864,1.0193095276076432e-05,2.0386190552152866e-06,1.223171433129172e-05
