Date,Open,High,Low,Close,Volume,ret_1d,vol_5d,vol_20d,vol_rel,regime,regime_label
2024-10-08,566.802,570.141,565.918,569.535,37637385,0.009457655898007733,0.007812578561212726,0.006444454219267502,0.725551634762034,1,Calm
2024-10-09,569.525,574.047,568.919,573.479,38154213,0.006924947544927118,0.008099325131704872,0.006269851616834634,0.7633312617830128,1,Calm
2024-10-10,572.118,573.917,570.846,572.476,44419765,-0.0017489742431719968,0.0080878846367015,0.006148252026465866,0.8958197592074166,1,Calm
2024-10-11,572.397,576.65,572.258,575.904,42537763,0.0059880239520957446,0.007602904572797055,0.006173810050896464,0.8554025241941404,1,Calm
2024-10-14,577.534,581.558,577.047,580.614,36448366,0.008178446407734796,0.004396456927315331,0.006340007899123281,0.7333584275223645,1,Calm
2024-10-15,580.883,581.19,574.876,576.103,54549583,-0.007769361400173036,0.006843481494439576,0.006704492961213084,1.0923309079403565,1,Calm
2024-10-16,576.103,579.133,575.288,578.607,30921537,0.004346444993343246,0.006497622550089115,0.006639310534283542,0.6374973328031263,1,Calm
2024-10-17,582.194,582.403,578.468,578.657,34613227,8.641444019863442e-05,0.006295788304844262,0.005619621616444648,0.745431603020573,1,Calm
2024-10-18,580.366,581.678,578.885,580.883,37655608,0.0038468384552508006,0.006038381202837446,0.005607326603054901,0.8477804260059938,1,Calm
2024-10-21,580.147,581.141,576.918,579.929,36671577,-0.0016423272844963144,0.004911750005851775,0.005642244022973983,0.8328703790265412,1,Calm
2024-10-22,577.365,580.793,576.7,579.621,34402008,-0.0005310994966625238,0.002702739991804671,0.005641516944422183,0.7927600610874003,1,Calm
2024-10-23,577.574,578.02,570.772,574.325,49629317,-0.009137005042950341,0.004753557786196439,0.00605055797495441,1.129401937056342,1,Calm
2024-10-24,576.302,576.382,572.913,575.566,35203114,0.002160797457885222,0.005007680341230086,0.006012802023325454,0.8135509909244536,1,Calm
2024-10-25,577.822,580.753,574.414,575.368,47569858,-0.0003440092013773377,0.004278600854442964,0.005997815986801133,1.0927824769727768,1,Calm
2024-10-28,578.885,579.015,576.838,577.146,30367290,0.003090196187483407,0.004836578733439614,0.00597448902164487,0.7256876424863367,1,Calm
2024-10-29,576.172,579.21,574.761,578.081,43173462,0.001620040682946966,0.004977039642163765,0.005532999520223276,1.0700201109358303,1,Calm
2024-10-30,577.604,579.621,575.616,576.332,41700297,-0.0030255275644762714,0.002432229033396941,0.005610306417062497,1.0292242872257926,1,Calm
2024-10-31,571.91,571.98,564.835,565.034,60566557,-0.019603284218124295,0.009206388544120593,0.007248376838177971,1.4598147130235082,0,Trending Down
2024-11-01,567.697,571.9,567.001,567.419,45958999,0.004220984931880167,0.00982227485123785,0.007008445688845662,1.104168495150218,1,Calm
2024-11-04,567.557,568.869,564.289,566.196,38460889,-0.002155373718539466,0.009310757076634764,0.006711378382675149,0.9373379509523908,1,Calm
2024-11-05,567.12,573.083,566.902,573.043,39730287,0.012092985467929696,0.01170252438148171,0.006925204123682853,0.9658115664657997,1,Calm
2024-11-06,585.463,588.176,581.678,587.292,68617130,0.02486549874965749,0.016551818976795245,0.008746777745937934,1.608471652737439,1,Calm
2024-11-07,589.319,592.866,589.239,591.833,47534671,0.007732099194267761,0.010118704043041632,0.008833494654249626,1.1102190915236294,1,Calm
2024-11-08,592.389,595.837,592.384,594.396,46741321,0.004330613534561323,0.010104917808099061,0.008798866555628497,1.0863567904534315,1,Calm
2024-11-11,596.006,596.364,593.214,594.963,37826665,0.0009539095148689558,0.009280094117675988,0.008662609609178121,0.8777573916139422,1,Calm
2024-11-12,594.883,595.489,590.601,593.114,43280608,-0.0031077562806425263,0.01078829694429124,0.008467477134636409,1.017619689268691,1,Calm
2024-11-13,593.582,595.429,591.187,593.402,47691091,0.0004855727566708268,0.004115050839313659,0.008442903158213246,1.0996408165048175,1,Calm
2024-11-14,593.532,594.019,588.891,589.587,39152409,-0.006429031246945716,0.004124710184347432,0.008615997574121822,0.8980598716948898,1,Calm
2024-11-15,585.98,586.457,580.157,582.036,76473754,-0.012807270173867513,0.005673672326282225,0.009113847334479662,1.679355355608692,0,Trending Down
2024-11-18,582.502,585.751,581.628,584.42,37320765,0.004095966572514431,0.0064986166308807795,0.009145104639114226,0.8189761872544611,1,Calm
2024-11-19,581.002,587.297,580.326,586.556,49727411,0.0036549057184902534,0.0072720406852364765,0.009169929097150038,1.0731848817065806,1,Calm
2024-11-20,586.636,587.044,580.922,586.755,50351902,0.000339268543838811,0.007258815572082725,0.008878641339339636,1.0858156131756236,1,Calm
2024-11-21,589.637,591.346,583.725,589.905,47048662,0.005368509855050219,0.007466803016919672,0.008927488193452838,1.0017877383970764,1,Calm
2024-11-22,589.895,592.37,589.39,591.733,38470364,0.0030988040447190723,0.001860376590413566,0.008927943079436909,0.8271466364045523,1,Calm
2024-11-25,595.717,597.049,591.425,593.74,42712269,0.003391732419858462,0.0018121707819017065,0.008931128631808451,0.9063231495526703,1,Calm
2024-11-26,595.003,597.516,594.277,596.841,45912459,0.005222824805470427,0.0020384500239036553,0.008970854025289795,0.971405961614424,1,Calm
2024-11-27,596.652,597.039,593.492,595.033,34217164,-0.003029282505725983,0.003423694475501956,0.008970956763728426,0.7297362482092935,1,Calm
2024-11-29,595.857,599.524,595.579,598.728,30369953,0.006209739627886179,0.0035971025753286953,0.0074888520609364346,0.6692374186363075,1,Calm
2024-12-02,599.146,600.487,598.65,599.802,31948603,0.0017938028620676505,0.0036333766863348577,0.007486440693062234,0.7150630832343514,1,Calm
2024-12-03,599.563,600.329,598.521,600.08,27078356,0.0004634862838071019,0.003732234947550268,0.00741769427616647,0.6138784090847623,1,Calm
2024-12-04,601.789,604.054,601.113,603.806,43060646,0.006209172110385186,0.0039558072419717955,0.007147165955318334,0.9725327062658782,1,Calm
2024-12-05,603.806,604.621,602.46,602.812,28945753,-0.0016462241183426984,0.0035107416499260686,0.004920022697529509,0.6844061157355655,1,Calm
2024-12-06,603.588,605.207,603.17,603.956,31440944,0.001897772439831913,0.0028765092743322693,0.004687061316288735,0.7578221039004878,1,Calm
2024-12-09,603.836,604.005,600.249,600.845,34964478,-0.005151037492797439,0.004212617753442317,0.004812922857159179,0.8548832157080576,1,Calm
2024-12-10,601.531,601.958,598.312,598.977,37472159,-0.003108954888532023,0.004483768621904373,0.004880281519704707,0.9165933774623849,1,Calm
2024-12-11,601.938,604.577,601.66,603.608,28860754,0.007731515567375613,0.005056465586823334,0.005074362995772166,0.718626471872156,1,Calm
2024-12-12,602.733,603.31,600.497,600.497,31745136,-0.005154007236484626,0.005551478252495749,0.005251592910426468,0.806457177019657,1,Calm
2024-12-13,602.554,603.28,598.987,600.378,36133887,-0.00019816918319315313,0.005377308012559873,0.004990514305202349,0.9214826222322857,1,Calm
2024-12-16,602.157,603.925,601.371,602.942,43974057,0.004270642828351434,0.005286199265229351,0.003848686206990413,1.1699028211720082,1,Calm
2024-12-17,600.359,601.332,599.061,600.457,56129512,-0.0041214577853260215,0.005484649307714083,0.004022357683815668,1.4568414262038858,0,Trending Down
2024-12-18,600.149,602.559,582.174,582.562,108939612,-0.029802300581057373,0.013275267351142784,0.008004620477628883,2.6257574101233767,0,Trending Down
2024-12-19,587.61,589.239,582.134,582.383,86467821,-0.0003072634329049917,0.013616423914308756,0.008003162772333861,1.997195081663876,0,Trending Down
2024-12-20,580.026,593.964,579.168,589.378,126094748,0.012010996200095159,0.015837647367367487,0.008381545769175972,2.6688451078584543,0,Trending Down
2024-12-23,589.118,593.515,585.899,592.907,57809159,0.005987668355452724,0.016067640327168647,0.008462459597827508,1.1990150303936895,1,Calm
2024-12-24,594.273,599.537,593.685,599.497,33259821,0.011114727942155955,0.01726069551383044,0.008788867884804664,0.6966683996264187,1,Calm
2024-12-26,597.702,600.674,596.289,599.537,41463211,6.672260244844352e-05,0.005852861038091494,0.008718993579623142,0.8725645609733313,1,Calm
2024-12-27,595.748,595.984,588.993,593.226,65164695,-0.010526456248738714,0.00928536906421921,0.00902377608458447,1.3280983885326152,0,Trending Down
2024-12-30,586.127,589.966,582.658,586.456,56748909,-0.011412176809512675,0.009948469845858909,0.009231840174714578,1.126303099562064,0,Trending Down
2024-12-31,588.136,588.869,582.668,584.323,57224231,-0.003637101504631257,0.00917026600891746,0.009225391605423907,1.1079468710680214,1,Calm
2025-01-02,587.623,589.358,578.759,582.887,50354956,-0.002457544885277607,0.005096343945691013,0.009219696870520683,0.953462570325701,1,Calm
2025-01-03,585.768,590.823,584.672,590.175,38002403,0.012503281081925,0.009596978207603994,0.009593367456535992,0.7230315584669621,1,Calm
2025-01-06,594.482,597.902,591.82,593.575,47822830,0.005761003092303207,0.009204784880256622,0.009713279092192684,0.8938234226029762,1,Calm
2025-01-07,595.629,595.958,585.021,586.865,60574675,-0.011304384450153804,0.009170995090388474,0.00997073397717507,1.1021522247254427,0,Trending Down
2025-01-08,586.935,588.809,583.44,587.723,47446933,0.0014620057423768706,0.008921498899645105,0.0099489582943926,0.8536004453739969,1,Calm
2025-01-10,584.123,584.193,576.815,578.749,73324898,-0.015269097857323777,0.011653500586516674,0.010440448166466335,1.2779468142074017,0,Trending Down
2025-01-13,574.044,580.006,573.625,579.647,48054142,0.001551622551399623,0.009155719364299856,0.010237213588534192,0.823736594945318,1,Calm
2025-01-14,582.608,583.246,576.616,580.444,48566197,0.0013749747691265135,0.008199637685633232,0.010234538759478256,0.8206822220363812,1,Calm
2025-01-15,588.555,592.159,587.428,591.003,57071277,0.018191246700801633,0.011830183178707702,0.011156079610969573,0.9476389733410123,1,Calm
2025-01-16,592.393,592.568,589.158,589.866,43449939,-0.0019238481022939569,0.011926704496899376,0.011095849787981225,0.7217777871334928,1,Calm
2025-01-17,595.17,597.563,593.824,595.788,58245266,0.010039568308734648,0.00819746016370023,0.011337840261285998,0.9658561558148882,1,Calm
2025-01-21,598.869,601.252,596.875,601.242,42660764,0.009154262925738621,0.007901352278368207,0.009141426114862941,0.7485612683289,1,Calm
2025-01-22,604.103,605.998,603.545,604.622,48340915,0.005621696421740374,0.007301681558337475,0.009171756112973876,0.8775854396967799,1,Calm
2025-01-23,603.984,607.922,603.704,607.922,41275860,0.005457955549087012,0.004715586930576454,0.008905301136929377,0.8118288873718829,1,Calm
2025-01-24,607.982,608.949,604.981,606.147,34708761,-0.0029197824720934573,0.005120213664909207,0.008896409136726718,0.6985335925188741,1,Calm
2025-01-27,593.027,597.892,592.857,597.573,70572725,-0.014145083618330334,0.00937807583321773,0.009194204260708614,1.368917328303164,0,Trending Down
2025-01-28,598.819,603.555,595.459,602.707,44566948,0.008591418956345187,0.00925277375494976,0.009398668364653544,0.8618821350215564,1,Calm
2025-01-29,601.91,602.319,597.423,600.006,37289234,-0.004481447867703547,0.008958973622472437,0.009125207160817404,0.7411142793442289,1,Calm
2025-01-30,602.149,604.781,598.914,603.226,39399387,0.005366613000536757,0.008941315692890762,0.00872444981960379,0.7967904087301211,1,Calm
2025-01-31,605.679,608.131,599.248,600.016,66871975,-0.0053213886669342125,0.009098590336585041,0.008784032101923798,1.339314426355171,0,Trending Down
2025-02-03,590.893,598.49,588.72,595.978,66055304,-0.006729820538118991,0.006981731746034207,0.008932515362371688,1.3024800512926529,0,Trending Down
2025-02-04,596.038,600.494,595.489,599.976,33558434,0.006708301313135712,0.006393719268057586,0.008633820545311872,0.6646178976183689,1,Calm
2025-02-05,598.839,602.558,596.785,602.408,30745333,0.004053495473152369,0.0063347378805140644,0.008591135786400575,0.6193792177710389,1,Calm
2025-02-06,604.173,604.634,600.823,604.502,35879080,0.0034760494548544685,0.006044965619952347,0.008120272900393593,0.7412394642390366,1,Calm
2025-02-07,605.07,606.307,598.251,598.969,50941255,-0.009152988741145451,0.007107066176748762,0.008463429945044306,1.0486295705343767,1,Calm
2025-02-10,602.219,603.684,600.933,603.036,26127051,0.006790000818072128,0.006618041890570634,0.007630477379332186,0.5652882001872548,1,Calm
2025-02-11,600.743,604.043,600.624,603.495,30147131,0.0007611485881440228,0.006163336511622769,0.007635431912385165,0.6651524414792283,1,Calm
2025-02-12,597.403,602.737,596.715,601.551,45211635,-0.003221236298560859,0.0061756993202544104,0.007725318351388852,1.0012339756951922,1,Calm
2025-02-13,602.668,608.111,601.391,607.902,41044361,0.010557708323982506,0.007837809437347146,0.007031068695885586,0.9253694251409899,1,Calm
2025-02-14,608.111,609.158,607.244,607.872,26991377,-4.9350059713737515e-05,0.005578812655824058,0.006996358518417069,0.620040437805883,1,Calm
2025-02-18,609.048,609.657,606.556,609.657,26829473,0.002936473468098777,0.00516994456281628,0.006716217126807222,0.6393929795056834,1,Calm
2025-02-19,608.251,611.391,607.732,611.092,31104333,0.002353782536737681,0.005108059443422754,0.006458047519999256,0.7516205085096164,1,Calm
2025-02-20,609.706,609.85,605.2,608.55,36663932,-0.004159766450878122,0.005381493992388722,0.00644665199501095,0.8986438574072841,1,Calm
2025-02-21,608.331,608.47,597.673,598.141,76749940,-0.01710459288472599,0.008256605644182376,0.007407168207986525,1.8027893292719874,0,Trending Down
2025-02-24,600.215,601.222,594.702,595.399,50889797,-0.004584203390170516,0.008070316738102441,0.007441690521820316,1.1730642422181938,1,Calm
2025-02-25,595.36,596.097,587.792,592.458,58441699,-0.004939544742265323,0.007055545744870439,0.006837401481376101,1.3662460416091717,0,Trending Down
2025-02-26,594.143,597.782,590.081,592.757,43451861,0.0005046771247918524,0.006559768402748262,0.006508429367799055,1.0171403967416421,1,Calm
2025-02-27,595.06,596.227,582.897,583.296,74419799,-0.015961009317477348,0.007726022494344506,0.00730636532868605,1.6694978344796936,0,Trending Down
2025-02-28,583.804,592.937,580.694,592.398,89010991,0.015604427254772846,0.01147105178554444,0.008117908252423598,1.891567386277851,0,Trending Down
2025-03-03,594.392,595.549,578.161,582.02,74472492,-0.017518627679364296,0.013511663249334461,0.008890967103696005,1.5699319657848751,0,Trending Down
2025-03-04,577.972,583.635,570.534,575.13,109977963,-0.011838081165595704,0.013918697182301234,0.00912002651055618,2.2158280088380535,0,Trending Down
2025-03-05,574.961,583.126,571.361,581.312,71444743,0.010748874167579636,0.01572341347517815,0.009358637794203482,1.3865439213756963,1,Calm
2025-03-06,573.755,578.434,568.411,570.993,80335741,-0.01775122481558944,0.0160859718221842,0.009925954960058204,1.4875134447820428,0,Trending Down
2025-03-07,569.188,575.659,563.934,574.193,81402889,0.005604271856222365,0.013415692586460444,0.010005916158971603,1.4463159417475993,0,Trending Down
2025-03-10,565.888,567.832,553.924,558.899,99625334,-0.026635643416063948,0.015761485228106536,0.01129625156361407,1.6966997351612592,0,Trending Down
2025-03-11,557.723,562.329,550.365,554.253,88367063,-0.008312772075097619,0.015623686279097593,0.011082331475278033,1.4292141307372834,0,Trending Down
2025-03-12,560.484,561.422,552.03,557.194,69797443,0.00530624101267807,0.014177124924799821,0.011233909426822617,1.0938041929410711,1,Calm
2025-03-13,556.815,557.429,548.032,549.767,74302197,-0.013329289260113897,0.013569564131064112,0.011426403577537277,1.138448838137302,0,Trending Down
2025-03-14,554.443,562.139,549.838,561.123,62848762,0.020656023369900245,0.01810705215732766,0.012312246741074036,0.9471395388846148,1,Calm
2025-03-17,561.103,568.002,560.664,565.449,49156095,0.00770953961965537,0.013528614917230838,0.012560474795434625,0.7286202700710538,1,Calm
2025-03-18,563.107,563.326,557.384,559.338,66240031,-0.010807340715077718,0.014058352971240052,0.01256371762099094,0.9539840555047941,0,Trending Down
2025-03-19,561.142,569.238,559.946,565.43,66756142,0.010891446674461625,0.01460714981089959,0.012938388314857172,0.937352640747796,1,Calm
2025-03-20,561.641,568.859,560.914,563.794,63147532,-0.0028933731850095956,0.012240070305684097,0.012939612256957408,0.8704970455450702,1,Calm
2025-03-21,559.28,564.89,558.03,563.98,83762964,0.0003299077322569399,0.008629436769139513,0.012573427056894603,1.1491288628046843,1,Calm
2025-03-24,570.8,575.15,570.2,574.08,58766795,0.017908436469378453,0.011368855318427955,0.013390540141586938,0.8018782954226389,1,Calm
2025-03-25,575.3,576.41,573.69,575.46,38355735,0.0024038461538462563,0.008507962280267508,0.013398755531436393,0.5306392567968731,1,Calm
2025-03-26,575.19,576.33,567.19,568.59,52228898,-0.011938275466583215,0.010848282845065354,0.01359462804289751,0.7182094861318663,1,Calm
2025-03-27,567.18,570.9,564.94,567.08,42164248,-0.0026556921507588926,0.010826568413843368,0.013194689706665335,0.5929589875769452,1,Calm
2025-03-28,565.53,566.267,555.07,555.66,71662653,-0.020138252098469533,0.014491618055409047,0.013201457313313628,1.0202427546867143,0,Trending Down
2025-03-31,549.83,560.711,546.87,559.39,95328213,0.006712738005254959,0.010894166906662155,0.012918685073747044,1.3373097090748274,1,Calm
2025-04-01,557.45,562.94,553.68,560.97,54609641,0.0028245052646633795,0.010968199868171383,0.012739916426719537,0.7970446865778461,1,Calm
2025-04-02,555.05,567.42,554.81,564.52,76014544,0.006328324152806708,0.011136514102170963,0.012559347947661153,1.1057682916614577,1,Calm
2025-04-03,545.11,547.97,536.7,536.7,125985998,-0.049280804931623234,0.024257153844614722,0.01617858119242554,1.7737971479785297,0,Trending Down
2025-04-04,523.67,525.87,505.06,505.28,217965131,-0.05854294764300372,0.03262552397377773,0.020239112957880293,2.799655411839676,0,Trending Down
2025-04-07,489.19,523.17,481.8,504.38,256611355,-0.0017811906269790123,0.03118071189582882,0.0196716488524726,2.994173393379683,0,Trending Down
2025-04-08,521.86,524.98,489.16,496.48,165816581,-0.01566279392521508,0.028788457330568864,0.019806356790642736,1.8511263321765727,0,Trending Down
2025-04-09,493.44,548.62,493.05,548.62,241867317,0.10501933612632941,0.06529056520438689,0.03163431083516744,2.4635205365432262,3,High Volatile Up
2025-04-10,532.17,533.495,509.32,524.58,162331225,-0.04381903685611166,0.0643840285340345,0.03299982150117414,1.5824688400121063,3,High Volatile Up
2025-04-11,523.01,536.43,520.07,533.94,97866334,0.017842845705135613,0.0564737561503024,0.03290476043624957,0.9380291228284646,3,High Volatile Up
2025-04-14,544.05,544.28,533.86,539.12,68033993,0.009701464584035646,0.05598836322757408,0.03293862136747243,0.6462455250800763,3,High Volatile Up
2025-04-15,539.675,543.23,536.81,537.61,56892874,-0.002800860661819282,0.054525759359402834,0.03287297211484584,0.5428273812456172,3,High Volatile Up
2025-04-16,531.68,537.885,520.29,525.66,83484814,-0.022228009151615602,0.024966604421859648,0.03305080637647931,0.7902403205112458,2,High Volatile Up
2025-04-17,527.64,531.165,523.91,526.41,79868083,0.0014267777650953661,0.015110776345733413,0.03306657197024935,0.7500697838965249,2,High Volatile Up
2025-04-21,521.16,521.7,508.46,513.88,69368129,-0.02380273930966348,0.014835303726102448,0.03338065509376242,0.6558943751735069,2,High Volatile Up
2025-04-22,520.14,529.305,519.192,527.25,75948117,0.026017747334007968,0.02034684870227079,0.03370998998661122,0.7123239420587755,2,High Volatile Up
2025-04-23,540.43,545.43,533.88,535.42,90590658,0.015495495495495337,0.0222363077056258,0.03396130457486445,0.829342202941716,2,High Volatile Up
2025-04-24,536.715,547.43,535.45,546.69,64150418,0.021048896193642586,0.02003565515103482,0.03430690416712782,0.5840988498305418,2,High Volatile Up
2025-04-25,546.65,551.05,543.69,550.64,61119590,0.007225301359088165,0.01972274334229799,0.03435919998749638,0.5517414377409855,2,High Volatile Up
2025-04-28,551.39,553.55,545.02,550.85,47613755,0.0003813744006975206,0.010340545204591614,0.03406021336303507,0.43453777763648227,2,High Volatile Up
2025-04-29,548.91,555.45,548.55,554.32,47775121,0.006299355541435903,0.00815704729116154,0.034056117861920726,0.4456813862446937,2,High Volatile Up
2025-04-30,547.57,556.52,541.52,554.54,93101463,0.0003968826670512904,0.00844535015375162,0.03405016433794303,0.8532004066155442,2,High Volatile Up
2025-05-01,560.37,564.069,557.86,558.47,63186146,0.007086954953655411,0.003567543071486901,0.034058049773346845,0.582474307474508,2,High Volatile Up
2025-05-02,564.73,568.38,562.38,566.76,60717270,0.014844127706054033,0.005963577369130016,0.032138729023841905,0.577075781764674,2,High Volatile Up
2025-05-05,562.57,566.65,561.7,563.51,38659222,-0.005734349636530411,0.007721359876161724,0.028793700909689364,0.40165374022001576,2,High Volatile Up
2025-05-06,557.93,563.347,556.96,558.8,48264708,-0.008358325495554708,0.009485659487427545,0.02892268972430269,0.5623108312559832,2,High Volatile Up
2025-05-07,560.15,563.82,556.04,561.15,55733229,0.004205440229062329,0.009513047651454313,0.028494908559165574,0.6938153140239365,2,High Volatile Up
2025-05-08,565.24,570.31,561.7,565.06,65130787,0.006967833912500998,0.009498540857700766,0.01661186833188722,0.9110246198204379,1,Calm
2025-05-09,566.48,567.5,562.763,564.34,37603427,-0.0012742009698083478,0.006463109476620977,0.012767473690069352,0.5762499812103693,1,Calm
2025-05-12,581.47,583.0,577.04,582.99,78993570,0.033047453662685466,0.01573679676243704,0.014040777174642083,1.2282910514945922,1,Calm
2025-05-13,583.41,589.08,582.84,586.84,67947225,0.006603886859122943,0.013346880167839385,0.013997367932484543,1.0565999089532894,1,Calm
2025-05-14,587.81,588.98,585.535,587.59,66283531,0.0012780314906959411,0.013718712212338316,0.013917296621487663,1.023257772157539,1,Calm
2025-05-15,585.56,590.97,585.096,590.46,71268145,0.004884358140880618,0.013839305350229467,0.012410995004953773,1.1106816841409088,1,Calm
2025-05-16,591.25,594.5,589.28,594.2,76052101,0.006334044643159675,0.01282066566593118,0.012366291151461414,1.188772301553374,1,Calm
2025-05-19,588.1,595.54,588.1,594.85,68168509,0.0010939077751599413,0.002685936526791601,0.01026776724514667,1.0665436303895302,1,Calm
2025-05-20,593.09,594.05,589.6,592.85,60614492,-0.003362192149281351,0.0037811506407603316,0.009538568164630149,0.9598696787087514,1,Calm
2025-05-21,588.44,592.58,581.82,582.86,95197657,-0.016850805431390725,0.009326622095693387,0.010521693350872989,1.5020374179572926,0,Trending Down
2025-05-22,582.66,586.62,581.405,583.09,70860417,0.0003946059087946985,0.008746740140495243,0.009779287599497477,1.1121549522192298,1,Calm
2025-05-23,575.98,581.8101,575.6,579.11,76029046,-0.006825704436707936,0.007290990057284358,0.00998301620592188,1.1794765211963212,0,Trending Down
2025-05-27,586.07,591.31,578.43,591.15,72588475,0.020790523389338844,0.013850928982405544,0.010760298574650362,1.1047006730896638,1,Calm
2025-05-28,591.56,592.7688,586.985,587.73,68445512,-0.0057853336716569,0.013988484079187182,0.010938048393738194,1.0255200489460299,1,Calm
2025-05-29,593.06,593.2,586.07,590.05,70073758,0.003947390808704654,0.011143229954602785,0.010922602117967911,1.0683463604186987,1,Calm
2025-05-30,588.93,591.1299,583.235,589.39,90601242,-0.001118549275485048,0.011235018740316583,0.010921615256914973,1.3530324865075707,0,Trending Down
2025-06-02,587.76,592.79,585.06,592.71,61630502,0.005632942533806196,0.010051607645547484,0.01057362338062908,0.9197583317731484,1,Calm
2025-06-03,592.34,597.08,591.85,596.09,63606204,0.005702620168379191,0.005012765854352573,0.010424826483830757,0.931895857254987,1,Calm
2025-06-04,596.96,597.95,595.49,595.93,57314199,-0.00026841584324532874,0.0032609551299503125,0.01011887150756312,0.8341815886880071,1,Calm
2025-06-05,597.63,599.0,591.05,593.05,92436397,-0.004832782373768718,0.004574237377444363,0.010275502951537382,1.310369093109206,0,Trending Down
2025-06-06,598.66,600.83,596.86,599.14,66588743,0.010268948655256738,0.005887639350222925,0.010371732917976178,0.9429808735568128,1,Calm
2025-06-09,599.72,601.25,598.49,599.68,53016418,0.0009012918516539958,0.0057986406898892584,0.010336081366276924,0.7426744911435802,1,Calm
2025-06-10,600.22,603.47,599.09,603.08,66246973,0.0056696905016009325,0.0057939038414780465,0.007614683976610755,0.9363731281323281,1,Calm
2025-06-11,604.19,605.06,599.27,601.36,73658225,-0.002852026265172114,0.006187398686830673,0.0075891906049026,1.0369428258504498,1,Calm
2025-06-12,600.01,603.75,599.52,603.75,64129003,0.003974324863642353,0.004944946848003217,0.0076136215893969775,0.9041639305342652,1,Calm
2025-06-13,598.5,601.85,595.48,597.0,89505996,-0.011180124223602483,0.006697958490828602,0.008059349053925427,1.2459388481462432,0,Trending Down
2025-06-16,600.4,604.45,600.22,602.68,79984125,0.009514237855946295,0.00815988995196915,0.008208801453730114,1.1103540363878859,1,Calm
2025-06-17,600.21,601.75,596.76,597.53,82209365,-0.008545164929979365,0.008601511060984158,0.008465911463445037,1.1302301266055388,0,Trending Down
2025-06-18,598.44,601.22,596.47,597.44,76605029,-0.0001506200525495105,0.008605144519550741,0.008423969497379762,1.0417298941715563,1,Calm
2025-06-20,598.38,599.46,592.86,594.28,94051374,-0.005289234065345649,0.008178390102097048,0.0075252140682975375,1.279975364515514,0,Trending Down
2025-06-23,595.04,600.54,591.89,600.15,87426039,0.00987749882210398,0.008415130910040636,0.00777967673157182,1.1765466143019367,1,Calm
2025-06-24,604.33,607.8499,603.41,606.78,67735293,0.01104723819045228,0.008817497442729662,0.007802902229651539,0.9166716698710723,1,Calm
2025-06-25,607.91,608.61,605.54,607.12,62114767,0.0005603348824945176,0.007007662065424576,0.006489356772286783,0.8466082730884408,1,Calm
2025-06-26,608.99,612.31,608.37,611.87,78548361,0.00782382395572534,0.006959163341032646,0.006414453881658259,1.0632733300151518,1,Calm
2025-06-27,612.88,616.39,610.83,614.91,86258398,0.004968375635347355,0.004208061888660921,0.006434512941468456,1.1549886024000295,1,Calm
2025-06-30,617.38,619.22,615.04,617.85,92502541,0.004781187490852323,0.003898925854381519,0.0064151134506396,1.2370222413003407,1,Calm
2025-07-01,616.36,618.83,615.52,617.65,70030140,-0.00032370316419849665,0.003381424868046801,0.006394391852036954,0.9312719298691803,1,Calm
2025-07-02,617.24,620.49,616.61,620.45,66510374,0.004533311746134583,0.0029373734302336326,0.006364826238849803,0.8827609059446438,1,Calm
2025-07-03,622.45,626.28,622.43,625.34,51065789,0.007881376420340036,0.0029544202126383858,0.006470351217308861,0.6805943543394817,1,Calm
2025-07-07,623.36,624.03,617.87,620.68,74814505,-0.007451946141299293,0.005987798335298447,0.006649149662129601,1.0089606398755138,1,Calm
2025-07-08,621.35,622.11,619.52,620.34,59024585,-0.0005477862988978455,0.005814974097577404,0.006402211099524413,0.8000961477658183,1,Calm
2025-07-09,622.77,624.72,620.9105,624.06,66113326,0.0059967114808006095,0.006180181359931779,0.006467310690124871,0.888301063484864,1,Calm
2025-07-10,624.2,626.8701,623.01,625.82,57528960,0.0028202416434319755,0.006056584404506349,0.006413711329277854,0.7775149399550936,1,Calm
2025-07-11,622.74,624.86,621.53,623.62,63670226,-0.0035153878111917614,0.005259463207573046,0.006441083430043862,0.866362833061341,1,Calm
2025-07-14,623.16,625.1581,621.7999,624.81,51898518,0.0019082133350436514,0.0035824985179187586,0.006421568101940875,0.7121103114849774,1,Calm
2025-07-15,627.52,627.86,622.06,622.14,74317260,-0.004273299082921178,0.004371785782469079,0.005850786199983092,1.0304603103291146,1,Calm
2025-07-16,623.74,624.73,618.05,624.22,88987511,0.003343298935930994,0.0036529337511771033,0.005595279028403278,1.2262195553948434,1,Calm
2025-07-17,624.4,628.4048,624.18,628.04,68885683,0.006119637307359538,0.0044811024151167915,0.005112083110359762,0.9580171794120632,1,Calm
2025-07-18,629.3,629.47,626.46,627.58,65621645,-0.0007324374243677934,0.0039674532007435825,0.005129618730011341,0.9196468575922423,1,Calm
2025-07-21,628.77,631.54,628.34,628.77,63374984,0.0018961725995090273,0.003966974940106529,0.004798010864882827,0.9076721882951857,1,Calm
2025-07-22,629.1,629.73,626.19,628.86,60046288,0.00014313660002862605,0.0027194796741165893,0.004532463175382888,0.8771969629368033,1,Calm
2025-07-23,631.55,634.21,629.73,634.21,70511036,0.008507457939764151,0.003974951683699532,0.00430584411792215,1.0279888658413816,1,Calm
