ts,decision_ts,gross,net,exposure,turnover,txn_cost,slippage_cost,costs
2016-07-29,2016-07-28,0.0035450922703398674,0.0035450922703398674,1.0,0.04302468732931876,0.0,0.0,0.0
2016-08-01,2016-07-29,-0.00048535335851821577,-0.00048535335851821577,1.0,0.0373669094266323,0.0,0.0,0.0
2016-08-02,2016-08-01,-0.0069440889781475805,-0.0069440889781475805,0.9999999999999999,0.012737988563584574,0.0,0.0,0.0
2016-08-03,2016-08-02,0.0037172265984868813,0.0037172265984868813,1.0,0.04431099242422715,0.0,0.0,0.0
2016-08-04,2016-08-03,0.0026418375777621387,0.0026418375777621387,1.0,0.013276286307348478,0.0,0.0,0.0
2016-08-05,2016-08-04,0.006624095132204751,0.006624095132204751,1.0,0.20157218826008821,0.0,0.0,0.0
2016-08-08,2016-08-05,0.0007688277509380376,0.0007688277509380376,0.9999999999999998,0.0510885586292264,0.0,0.0,0.0
2016-08-09,2016-08-08,0.0035032081488596493,0.0035032081488596493,1.0,0.024202292515254797,0.0,0.0,0.0
2016-08-10,2016-08-09,-0.0017152235141017652,-0.0017152235141017652,0.9999999999999999,0.03076142565005348,0.0,0.0,0.0
2016-08-11,2016-08-10,0.0032884913485608253,0.0032884913485608253,1.0,0.021661404867295064,0.0,0.0,0.0
2016-08-12,2016-08-11,-0.0004372467193231483,-0.0004372467193231483,1.0,0.014398222039341366,0.0,0.0,0.0
2016-08-15,2016-08-12,0.004247628749053877,0.004247628749053877,1.0,0.00781556150487557,0.0,0.0,0.0
2016-08-16,2016-08-15,-0.004064814831627116,-0.004064814831627116,1.0000000000000002,0.017738062210079814,0.0,0.0,0.0
2016-08-17,2016-08-16,0.0003828563980163934,0.0003828563980163934,1.0,0.03529858502718662,0.0,0.0,0.0
2016-08-18,2016-08-17,0.003071787577367365,0.003071787577367365,1.0,0.04657953970592027,0.0,0.0,0.0
2016-08-19,2016-08-18,-0.002836119310731712,-0.002836119310731712,1.0,0.022583802708297518,0.0,0.0,0.0
2016-08-22,2016-08-19,-0.00018501335560308608,-0.00018501335560308608,1.0,0.0256762527565942,0.0,0.0,0.0
2016-08-23,2016-08-22,0.002103960150483141,0.002103960150483141,0.9999999999999999,0.012712961983297466,0.0,0.0,0.0
2016-08-24,2016-08-23,-0.004452914942869678,-0.004452914942869678,0.9999999999999998,0.0033949766431454614,0.0,0.0,0.0
2016-08-25,2016-08-24,-0.00045652030630072857,-0.00045652030630072857,1.0,0.021253650963709986,0.0,0.0,0.0
2016-08-26,2016-08-25,-0.002115199831491712,-0.002115199831491712,0.9999999999999998,0.005257761445476045,0.0,0.0,0.0
2016-08-29,2016-08-26,0.005100724311942281,0.005100724311942281,1.0,0.02924607148312107,0.0,0.0,0.0
2016-08-30,2016-08-29,-0.0018044341419633137,-0.0018044341419633137,1.0,0.01367316150165282,0.0,0.0,0.0
2016-08-31,2016-08-30,-0.0024618860911241477,-0.0024618860911241477,1.0,0.029834960558042578,0.0,0.0,0.0
2016-09-01,2016-08-31,0.002499801987135089,0.002499801987135089,1.0,0.17008130335389024,0.0,0.0,0.0
2016-09-02,2016-09-01,0.007346480673849713,0.007346480673849713,1.0,0.2230780025358557,0.0,0.0,0.0
2016-09-06,2016-09-02,0.005348244107673173,0.005348244107673173,1.0,0.06860659222851312,0.0,0.0,0.0
2016-09-07,2016-09-06,0.0014727177766942791,0.0014727177766942791,1.0,0.02203863035111897,0.0,0.0,0.0
2016-09-08,2016-09-07,-0.0021632644418958743,-0.0021632644418958743,1.0,0.011744844217939643,0.0,0.0,0.0
2016-09-09,2016-09-08,-0.024834470803786576,-0.024834470803786576,1.0,0.013489177871689857,0.0,0.0,0.0
2016-09-12,2016-09-09,0.012714497670401058,0.012714497670401058,1.0,0.08233315951196603,0.0,0.0,0.0
2016-09-13,2016-09-12,-0.016164186884861168,-0.016164186884861168,1.0,0.05600474872182436,0.0,0.0,0.0
2016-09-14,2016-09-13,-0.00037538536692280626,-0.00037538536692280626,1.0,0.05463978690841885,0.0,0.0,0.0
2016-09-15,2016-09-14,0.011512517306339131,0.011512517306339131,1.0,0.005805937392986703,0.0,0.0,0.0
2016-09-16,2016-09-15,-0.008572595164291364,-0.008572595164291364,0.9999999999999999,0.02633122716421684,0.0,0.0,0.0
2016-09-19,2016-09-16,0.0022451943525559964,0.0022451943525559964,0.9804106493578122,0.03103151288852586,0.0,0.0,0.0
2016-09-20,2016-09-19,0.0013273624226500156,0.0013273624226500156,0.9421137643801076,0.26176841097045767,0.0,0.0,0.0
2016-09-21,2016-09-20,0.014167931631936803,0.014167931631936803,0.9438754548415622,0.007536588246026432,0.0,0.0,0.0
2016-09-22,2016-09-21,0.0072262220445252975,0.0072262220445252975,0.898351003174812,0.045524451666750204,0.0,0.0,0.0
2016-09-23,2016-09-22,-0.00848796260603967,-0.00848796260603967,0.892538293521778,0.008909480578400672,0.0,0.0,0.0
2016-09-26,2016-09-23,-0.007489847496680278,-0.007489847496680278,0.8767317456268606,0.015806547894917422,0.0,0.0,0.0
2016-09-27,2016-09-26,0.0077906087322826955,0.0077906087322826955,0.9217737718311041,0.168541485004645,0.0,0.0,0.0
2016-09-28,2016-09-27,0.004566982509495941,0.004566982509495941,0.9119152264872616,0.012278163014339927,0.0,0.0,0.0
2016-09-29,2016-09-28,-0.010544989589628254,-0.010544989589628254,0.9142612660748357,0.009227597487295625,0.0,0.0,0.0
2016-09-30,2016-09-29,0.0075631588132071366,0.0075631588132071366,0.8889309926223382,0.02533027345249758,0.0,0.0,0.0
2016-10-03,2016-09-30,-0.00047359128013705167,-0.00047359128013705167,0.8042682402899829,0.1981707766910497,0.0,0.0,0.0
2016-10-04,2016-10-03,-0.00272858852269258,-0.00272858852269258,0.7835027382311731,0.2599743990827953,0.0,0.0,0.0
2016-10-05,2016-10-04,0.005731824095059721,0.005731824095059721,0.7913514018379031,0.008738982362872724,0.0,0.0,0.0
2016-10-06,2016-10-05,0.00032497029691905537,0.00032497029691905537,0.7862208890480749,0.005285602079636673,0.0,0.0,0.0
2016-10-07,2016-10-06,-0.004231278401214208,-0.004231278401214208,0.7947161191033911,0.009878370201053643,0.0,0.0,0.0
2016-10-10,2016-10-07,0.008730281440537125,0.008730281440537125,0.944245792695692,0.14952967359230085,0.0,0.0,0.0
2016-10-11,2016-10-10,-0.014729136555999445,-0.014729136555999445,0.9942686905367645,0.05734180077693593,0.0,0.0,0.0
2016-10-12,2016-10-11,-0.0015612699044887928,-0.0015612699044887928,0.9871565399594482,0.044099141354866866,0.0,0.0,0.0
2016-10-13,2016-10-12,-0.004943823026107721,-0.004943823026107721,0.9928289717511531,0.006634446195812271,0.0,0.0,0.0
2016-10-14,2016-10-13,0.0002846451774486768,0.0002846451774486768,0.946071029214939,0.32269707410287657,0.0,0.0,0.0
2016-10-17,2016-10-14,-0.002189414069046977,-0.002189414069046977,0.9483943910111057,0.0036432442715341323,0.0,0.0,0.0
2016-10-18,2016-10-17,0.008168027021453264,0.008168027021453264,0.9524082342009526,0.005073377892686123,0.0,0.0,0.0
2016-10-19,2016-10-18,0.0039376780121315085,0.0039376780121315085,0.943647865385332,0.008822323428624546,0.0,0.0,0.0
2016-10-20,2016-10-19,-0.004503148146351952,-0.004503148146351952,0.9799532824588,0.036305417073468044,0.0,0.0,0.0
2016-10-21,2016-10-20,0.0020786677697371605,0.0020786677697371605,0.8300126000301264,0.2783530476035765,0.0,0.0,0.0
2016-10-24,2016-10-21,0.005793355133073179,0.005793355133073179,0.8489726144842824,0.018960014454155988,0.0,0.0,0.0
2016-10-25,2016-10-24,-0.0036288833825229203,-0.0036288833825229203,0.8621771575128122,0.013204543028529803,0.0,0.0,0.0
2016-10-26,2016-10-25,-0.007503413194435099,-0.007503413194435099,0.8791171755533709,0.016940018040558696,0.0,0.0,0.0
2016-10-27,2016-10-26,-0.001718150018729105,-0.001718150018729105,0.9051439111177607,0.02886560711083766,0.0,0.0,0.0
2016-10-28,2016-10-27,-0.005715152870742573,-0.005715152870742573,1.0,0.3635546052361669,0.0,0.0,0.0
2016-10-31,2016-10-28,-0.0048636712473488245,-0.0048636712473488245,0.9999999999999998,0.009286768044013974,0.0,0.0,0.0
2016-11-01,2016-10-31,-0.005890967105318706,-0.005890967105318706,1.0,0.03181000359116129,0.0,0.0,0.0
2016-11-02,2016-11-01,-0.010098099861055644,-0.010098099861055644,0.9999999999999998,0.00527411337993533,0.0,0.0,0.0
2016-11-03,2016-11-02,-0.006852107720981954,-0.006852107720981954,1.0,0.013612455396101647,0.0,0.0,0.0
2016-11-04,2016-11-03,-0.0035070448687218488,-0.0035070448687218488,0.8942087927022183,0.29709002640863574,0.0,0.0,0.0
2016-11-07,2016-11-04,0.008904286561189492,0.008904286561189492,0.39520957457456274,0.5010007818723444,0.0,0.0,0.0
2016-11-08,2016-11-07,-0.0007985158153112911,-0.0007985158153112911,0.40640507449059765,0.011195499916034884,0.0,0.0,0.0
2016-11-09,2016-11-08,0.013417798798922687,0.013417798798922687,0.4064090992111915,4.024720593881481e-06,0.0,0.0,0.0
2016-11-10,2016-11-09,0.00412525232632811,0.00412525232632811,0.35360250531016957,0.052806593901021937,0.0,0.0,0.0
2016-11-11,2016-11-10,-0.003421806686578429,-0.003421806686578429,0.3243464430512015,0.029256062258968096,0.0,0.0,0.0
2016-11-14,2016-11-11,0.00580494808973484,0.00580494808973484,0.319145846488726,0.005200596562475457,0.0,0.0,0.0
2016-11-15,2016-11-14,-0.00015618964338034132,-0.00015618964338034132,0.1733665420650943,0.14577930442363174,0.0,0.0,0.0
2016-11-16,2016-11-15,-0.0024821652205281935,-0.0024821652205281935,0.17204524329016593,0.00132129877492837,0.0,0.0,0.0
2016-11-17,2016-11-16,0.002242371455326954,0.002242371455326954,0.16339455347410853,0.008650689816057405,0.0,0.0,0.0
2016-11-18,2016-11-17,0.0,0.0,0.16280852380479374,0.000586029669314786,0.0,0.0,0.0
2016-11-21,2016-11-18,0.0005882089205301999,0.0005882089205301999,0.16293402525094275,0.0001255014461490067,0.0,0.0,0.0
2016-11-22,2016-11-21,0.0018311249878313375,0.0018311249878313375,0.3557711013894964,0.19283707613855366,0.0,0.0,0.0
2016-11-23,2016-11-22,0.002319498156161914,0.002319498156161914,0.6100065357316997,0.25423543434220325,0.0,0.0,0.0
2016-11-25,2016-11-23,0.0018223590705997701,0.0018223590705997701,0.6182090689122304,0.008207610607775334,0.0,0.0,0.0
2016-11-28,2016-11-25,-0.005886399201246177,-0.005886399201246177,0.630422811604415,0.012606785339657756,0.0,0.0,0.0
2016-11-29,2016-11-28,0.0008108451094740771,0.0008108451094740771,0.6147073792624231,0.015715432341991964,0.0,0.0,0.0
2016-11-30,2016-11-29,0.0005627246453483966,0.0005627246453483966,0.61415876962271,0.0021933021168965006,0.0,0.0,0.0
2016-12-01,2016-11-30,0.0008444758862116352,0.0008444758862116352,0.6237630874381525,0.009604317815442492,0.0,0.0,0.0
2016-12-02,2016-12-01,-0.001777386622303335,-0.001777386622303335,0.6365898182541391,0.012826730815986592,0.0,0.0,0.0
2016-12-05,2016-12-02,0.007288728559917301,0.007288728559917301,0.6349849401961951,0.009667670647384052,0.0,0.0,0.0
2016-12-06,2016-12-05,0.004583206087825404,0.004583206087825404,0.6313864283348076,0.007293416319933715,0.0,0.0,0.0
2016-12-07,2016-12-06,0.008159907141614336,0.008159907141614336,0.6532372942272773,0.021850865892469623,0.0,0.0,0.0
2016-12-08,2016-12-07,0.005912053242625176,0.005912053242625176,0.6534478752172541,0.0004947825134601069,0.0,0.0,0.0
2016-12-09,2016-12-08,0.002415914868190335,0.002415914868190335,0.6975725320282324,0.04412465681097835,0.0,0.0,0.0
2016-12-12,2016-12-09,-0.005637785741496912,-0.005637785741496912,0.9999999999999999,0.49190291040131773,0.0,0.0,0.0
