Date,Open,High,Low,Close,Volume,ret_1d,ret_5d,vol_5d,vol_20d,vol_acc,range_vol,vol_rel,vol_z,sma_10,sma_20,sma_50,slope_10,mom_burst,rsi_14,macd_line,signal_line,macd_hist,bb_width
2008-03-19,103.492,103.904,100.342,100.546,448416439,-0.0244030234521303,-0.007923117149651215,0.025759423815008564,0.017252830627076325,1.4930549294665956,0.0354265709227617,1.2688858417622595,0.8623446523896465,100.77772999999999,102.671065,103.980246,-0.0026690436362408754,-0.9473434918434994,44.09697735264364,-1.1804395777629253,-1.1557903193771908,-0.024649258385734507,0.09429108476627662
2008-03-20,100.351,102.554,99.7291,101.919,317962000,0.013655441290553405,0.003347148524793564,0.02664499652066401,0.0175278017085395,1.5201562046244872,0.02771710868434737,0.8924929991110349,-0.3533947477083277,100.85772999999999,102.56711500000002,103.875486,0.0007938261756839093,0.5124954986377159,47.93964942806697,-1.058067413211731,-1.136245738144099,0.07817832493236798,0.09378630058423713
2008-03-24,102.831,104.783,102.774,103.96,271029563,0.020025706688644895,0.03962806995788881,0.025871705204429482,0.01808537149143642,1.4305321412214265,0.0193247402847249,0.7602570020863444,-0.7900546637095154,101.24633,102.533115,103.788406,0.003852952074174354,0.7740388875170631,53.10052261702831,-0.7873192226008427,-1.0664604350354476,0.2791412124346049,0.09279588705842422
2008-03-25,104.066,104.602,103.186,104.056,250080326,0.0009234320892650416,0.05144561646728585,0.02431434507094888,0.017840577798058147,1.3628675789634666,0.013608057199969216,0.7011309238834943,-0.9871810113853187,101.77560000000001,102.43831499999999,103.689806,0.005227547507154151,0.03797889881843753,53.33484926728622,-0.5585641533461398,-0.9648811786975862,0.4063170253514463,0.08866055457568113
2008-03-26,103.769,104.219,102.697,102.744,255247970,-0.012608595371722875,-0.0030758482840260726,0.018314462835297248,0.01791296633499859,1.0224137361054606,0.014813517091022263,0.7176382883729215,-0.9224667403713847,101.8176,102.237315,103.581586,0.0004126725855704283,-0.6884501498439981,49.68146495359237,-0.4776356614417665,-0.8674320752464223,0.3897964138046558,0.07953969370135286
2008-03-27,103.54,103.751,102.132,102.458,291822759,-0.0027836175348439074,0.019016171702504137,0.013050430313578658,0.017913755788788108,0.7285144705247508,0.015801596751839776,0.8120716369136836,-0.6421736076090604,101.92850000000001,102.028215,103.45122599999999,0.0010892026525868292,-0.21329697601240358,48.89520271208211,-0.4316018212153665,-0.7802660244402112,0.3486642032248447,0.06868527561581904
2008-03-28,102.611,102.871,101.119,101.463,234490095,-0.009711296336059716,-0.004474141229800166,0.01284001924420666,0.017914320903849073,0.7167460777956619,0.01726737825611302,0.6513438913015978,-1.2034719284459812,101.9169,101.821015,103.348246,-0.00011380526545579084,-0.7563302978779488,46.158269044369014,-0.46999010227769134,-0.7182108400077073,0.24822073773001596,0.06043825666168732
2008-03-31,101.29,102.438,101.137,101.829,216050930,0.0036072262795303622,-0.02049826856483261,0.006896572518192101,0.01727190756505013,0.39929420026236023,0.012776321087313065,0.6095644802787077,-1.2695986601951619,102.10006999999999,101.750765,103.270966,0.0017972485426851481,0.52304615763394,47.32624785750438,-0.4655137971011527,-0.6676714314263965,0.2021576343252438,0.059054322251404306
2008-04-01,103.129,105.578,102.964,105.416,329920686,0.03522572155279935,0.013069885446298057,0.019217170212496755,0.01901661821500124,1.0105461441791637,0.02479699476360329,0.9209124532065979,-0.2658212854514641,102.7452,101.873815,103.321106,0.006318604874609779,1.833033653251337,57.13941176988433,-0.17055926971666224,-0.5682489990844497,0.39768972936778746,0.06653419014868923
2008-04-02,105.741,106.22,104.899,105.464,273363120,0.0004553388479926479,0.026473565366347485,0.017410856610314558,0.01898623198598318,0.9170253804529692,0.012525601153000056,0.7730553303989339,-0.7414628692119553,102.9855,102.01646500000001,103.392366,0.0023387953889817403,0.026152580084446594,57.2541750741566,0.06630321492606583,-0.4413385562823466,0.5076417712084125,0.07335165074406441
2008-04-03,104.87,106.028,104.718,105.722,227965589,0.0024463323977850226,0.03185695602100358,0.016950413362603646,0.018956833402057605,0.8941584811714293,0.012390987684682492,0.6560716206239142,-1.068663698643228,103.50309999999999,102.14041499999999,103.48996600000001,0.0050259502551328605,0.14432286700802854,57.90658747056966,0.2717048400458708,-0.2987298770167031,0.5704347170625739,0.07955828073239923
2008-04-04,105.789,106.468,105.014,105.626,265019160,-0.000908041845594898,0.04102973497728257,0.01522759070160905,0.0182566417917258,0.8340849798844405,0.013765550148637718,0.7689393013744117,-0.7033801743514492,103.8738,102.365765,103.53746600000001,0.003581535239041367,-0.05963134968341371,57.55458586413824,0.42187756810217536,-0.15460838799292742,0.5764859560951028,0.08433608968601532
2008-04-07,106.392,106.9,105.49,105.674,200094847,0.00045443356749297337,0.03775938092291997,0.015525878207237385,0.018020326627098314,0.8615758486802416,0.013342922573196914,0.5999746127142848,-1.1497569042346136,104.0452,102.64576499999998,103.567686,0.001650079230758772,0.029269425674852557,57.693064548579976,0.538555602128028,-0.01597558996873634,0.5545311920967644,0.0860433360919467
2008-04-08,105.07,105.818,104.87,105.56,193038758,-0.0010787894846414625,0.0013660165439781657,0.0014152500048988724,0.01765625466929225,0.08015573129222442,0.008980674497915814,0.5887411781561741,-1.1226309736413778,104.19559999999998,102.9856,103.62608600000002,0.0014455255984897608,-0.7622601792242134,57.21562859060214,0.6147386133775825,0.11016725070052744,0.504571362677055,0.08154005075328422
2008-04-09,105.416,105.54,104.094,104.803,253532375,-0.0071712769988632186,-0.0062675415307593685,0.0035977675687866276,0.016029764283072113,0.22444294908228765,0.013797314962358065,0.7962571857138954,-0.5497435348334556,104.40150000000001,103.10954999999998,103.63526600000002,0.0019760911209305565,-1.9932568929195413,54.01884997190693,0.6070331251727907,0.2095404255949801,0.39749269957781064,0.08267656627197593
2008-04-10,104.478,105.436,104.104,104.927,250107117,0.0011831722374360254,-0.007519721533833845,0.0033056903706881772,0.01582593247683374,0.20887807878158846,0.012694540013533291,0.7913289323983895,-0.5546156929553726,104.6484,103.28845000000001,103.63678599999999,0.0023649085501642464,0.3579197525598747,54.46762499843177,0.6039700432439901,0.2884263491247821,0.31554369411920796,0.08232436335997334
2008-04-11,103.761,104.899,102.631,102.89,288997424,-0.019413497002678137,-0.0259027133470926,0.008596673458161189,0.016523284608901578,0.5202763047203042,0.022042958499368263,0.9392008269676546,-0.16361595934963882,104.7911,103.354,103.612306,0.001363613777181527,-2.25825661971509,46.44775061328172,0.4321916167385922,0.31717940264754413,0.11501221409104806,0.08089548001878596
2008-04-14,102.734,102.983,102.277,102.563,208053752,-0.0031781514238506947,-0.029439597251925798,0.008140171661941437,0.016105319009316728,0.5054337425562604,0.0068835739984205125,0.7256896304796321,-0.8947300775282736,104.86449999999999,103.482285,103.543966,0.0007004411634192742,-0.3904280112766924,45.29477883323188,0.2665966487729463,0.30706285187262455,-0.040466203099678244,0.07526706191592274
2008-04-15,103.012,103.12,102.113,102.774,223434930,0.0020572721156753015,-0.026392572944297088,0.008708553134646123,0.015867492064562533,0.548829840230093,0.00979819798781798,0.8226514897844378,-0.7026333844932067,104.60029999999999,103.67275,103.445586,-0.0025194417557896642,0.23623578424926447,46.222408700372625,0.15065077189076703,0.27578043587625306,-0.12512966398548603,0.063464863564296
2008-04-16,103.807,105.645,103.712,105.587,245312779,0.027370735789207457,0.007480701888304742,0.016799638220076213,0.014264713408116773,1.1777059755380042,0.018307177966984504,0.9356047172280156,-0.29551352453413454,104.6126,103.79905,103.43026600000002,0.00011759048492221424,1.6292454516819848,56.751462235648354,0.28249202764529,0.27712275423006044,0.005369273415229581,0.06519363561069741
2008-04-17,104.927,105.884,104.678,105.732,232920317,0.001373275119096018,0.007672000533704315,0.01679866306476838,0.012920638654561669,1.3001418516442733,0.011406196799455256,0.9264110089669346,-0.5012969327300916,104.61359999999999,104.05834999999999,103.475266,9.55907796940103e-06,0.08174906729495056,57.21645660252354,0.39413412799262915,0.30052502898257416,0.09360909901005499,0.059933779293005356
2008-04-18,107.166,107.675,106.68,106.842,283239205,0.010498240835319583,0.038409952376324163,0.012092780186852604,0.012797105875142746,0.9449621113428285,0.009312817056962528,1.1343812166647649,0.9770650921170362,104.73519999999999,104.3045,103.55910599999999,0.0011623727698883979,0.8681411391726312,60.69990604520526,0.5656584615639701,0.3535517154988534,0.21210674606511676,0.06104786559696219
2008-04-21,106.65,107.205,105.607,106.881,153702055,0.0003650249901723246,0.04210095258524027,0.011384581771711047,0.012111782257975453,0.9399592503584223,0.01495120741759526,0.6303922483917223,-2.2501481703990973,104.85589999999999,104.45054999999999,103.630346,0.0011524301285528171,0.03206309774297184,60.82060868194358,0.6967084840308218,0.42218306920524706,0.2745254148255747,0.06470496705805052
2008-04-22,106.622,106.773,105.426,106.45,210184714,-0.004032522150803186,0.03576780119485479,0.012495378828229318,0.012173776432546135,1.026417636093874,0.012653828088304314,0.8691606559433083,-0.7772188245707058,104.9449,104.57024999999999,103.705966,0.0008487839024795552,-0.3227210542006087,58.67584299481835,0.7570615388520849,0.4891587631346147,0.26790277571747023,0.06671558656217663
2008-04-23,106.544,107.052,105.789,106.258,250549339,-0.0018036636918742355,0.006354948999403254,0.005557735981416893,0.01176113144189015,0.4725511324209553,0.011886163865309015,1.0370849022759965,0.2204481370264909,105.0904,104.74595,103.767786,0.0013864418375737486,-0.3245320348740951,57.69970476110466,0.7804029745228434,0.5474076054122605,0.23299536911058283,0.06596444310100567
2008-04-24,106.534,107.828,105.722,106.725,297302980,0.004394963202770663,0.009391669504029032,0.005731960037487788,0.01172504568399769,0.4888646229592736,0.019732958538299452,1.2292154658351264,1.3516835852695903,105.2702,104.95930000000001,103.819026,0.0017109079421147033,0.7667468731952325,59.46603307209105,0.8270505041848679,0.603336185166782,0.22371431901808592,0.06452358071228553
2008-04-25,107.551,107.951,106.421,107.711,247281894,0.009238697587256928,0.00813350555025183,0.005267628367444849,0.011482942783776541,0.45873505308126394,0.014204677331005998,1.0197040187385706,0.11656242352236536,105.75230000000002,105.27170000000001,103.868966,0.004579643621841933,1.753862495405274,62.98082400004814,0.9328279077185329,0.6692345296771323,0.2635933780414006,0.06030577594875138
2008-04-28,107.941,108.22,107.531,107.74,136890398,0.00026923898209085806,0.008036975701948945,0.005273561111293514,0.011498729336170015,0.4586212056235795,0.00639502506033036,0.5738542823536156,-2.1603328862742814,106.26999999999998,105.56725000000002,103.93788599999999,0.004895401802135435,0.051054482038672404,63.082220211692785,1.007384814672605,0.7368645866762268,0.2705202279963782,0.05521980181865792
2008-04-29,107.531,107.818,106.938,107.301,162679723,-0.004074624095043555,0.007994363550962946,0.005284851204590879,0.008698656139284599,0.6075480074127312,0.00820122832033248,0.7067392153634238,-1.507891749910035,106.7227,105.6615,103.99858599999999,0.0042599040180673065,-0.7710005762325737,60.38583900176699,1.0192982339138723,0.7933513161237559,0.22594691779011644,0.05705603628133566
2008-04-30,107.462,108.489,106.68,106.68,270103448,-0.0057874577124163995,0.003971465677878427,0.006155755652561861,0.008827349914075947,0.6973503613747082,0.01695725534308209,1.1742579500298036,0.8985752994195898,106.832,105.72229999999999,104.04054599999999,0.0010241495014648994,-0.9401699968123032,56.694156177813554,0.9674777135597168,0.8281765956109481,0.13930111794876865,0.05763066723856314
2008-05-01,106.793,108.861,106.69,108.861,242734406,0.020444319460067417,0.02001405481377372,0.01087164234555629,0.009879126604222323,1.1004659400669858,0.019942862916930825,1.0518958130925582,0.26794538840658855,107.1449,105.87925,104.120746,0.0029288977085517587,1.8805178582706077,64.82707611753133,1.0898351097089147,0.8805082984305416,0.20932681127837316,0.06335982740810787
2008-05-02,109.827,109.856,108.46,109.149,235354408,0.002645575550472623,0.013350539870579547,0.010472641769858019,0.00986529382511946,1.061564100928459,0.012789856068310299,1.0265124624983526,0.1382039325594338,107.3756,106.0554,104.223766,0.0021531589464360845,0.2526177593001666,65.7419970004715,1.196253752165319,0.9436573891774971,0.25259636298782184,0.06892257873215021
2008-05-05,108.833,109.234,108.354,108.659,153602224,-0.004489276127128905,0.00852979394839437,0.010953854236837401,0.009959309254115398,1.0998608394764964,0.008098730892056758,0.6768075399293824,-1.5690117865982642,107.55340000000001,106.20464999999999,104.304146,0.0016558696761648228,-0.4098352616557903,62.751210236132714,1.2269093409597502,1.000307779533948,0.22660156142580234,0.07210373468505528
2008-05-06,108.027,109.713,107.798,109.578,232443734,0.008457651920227516,0.021220678278860428,0.010719840404462111,0.010060119787110586,1.0655778093414736,0.017476135720673785,1.0153868249038644,0.07645793744256446,107.8662,106.40554999999999,104.376666,0.002908322749443526,0.7889717395172504,65.8858076198432,1.3102559208874567,1.0622974078046497,0.24795851308280703,0.07703738501900669
2008-05-07,109.465,109.569,107.34,107.646,258271823,-0.017631276351092406,0.009055118110236071,0.01422799182259052,0.010802022216572253,1.3171600222004924,0.02070676105010868,1.127045301191283,0.629962503720238,108.005,106.54769999999999,104.394306,0.0012867793618389634,-1.2391963203058634,55.341933299829435,1.2065045983705716,1.0911388459178342,0.11536575245273739,0.07624036033943382
2008-05-08,107.828,108.275,107.205,107.369,231123447,-0.0025732493543652035,-0.013705551115642978,0.009736879914193966,0.010838483996418525,0.898361792794216,0.00996563253825599,1.0127702898853967,0.063414995585194,108.0694,106.66980000000001,104.408886,0.00059626869126439,-0.2642786100643423,54.0074313897569,1.0893717434257866,1.0907854254194247,-0.0014136819936381162,0.07505165621500798
2008-05-09,106.928,107.531,106.822,107.148,197772645,-0.0020583222345370578,-0.01833273781711242,0.009306827364254536,0.009739756933557615,0.955550269656992,0.006617015716578968,0.8843035647928981,-0.5868143108112773,108.01310000000001,106.8827,104.43970599999999,-0.0005209615302758097,-0.2211625866490261,52.91118160433555,0.9675568656949451,1.066139713474529,-0.09858284777958382,0.06713582315015118
2008-05-12,107.424,108.46,107.022,108.393,195597468,0.011619442266771252,-0.0024480254741899854,0.011481594174267926,0.009880780983123023,1.1620128200269988,0.013266539352172079,0.8770199890622759,-0.6175566086392072,108.07840000000002,107.1742,104.542886,0.0006045562991896514,1.0120059182030963,58.07415179422058,0.9604078091742565,1.0449933326144745,-0.08458552344021797,0.0561902886786678
2008-05-13,108.631,108.709,107.818,108.402,206265005,8.303119205121945e-05,-0.01073208125718672,0.010421543064281395,0.009898586541490883,1.0528314341243055,0.008219405546023186,0.928424904746911,-0.35677424860662854,108.1885,107.4556,104.651826,0.0010187049401173542,0.007967263923567622,58.1099079631689,0.944579826895378,1.024910631470655,-0.08033080457527708,0.041511618460978936
2008-05-14,108.843,109.713,108.393,108.621,235775919,0.0020202579288204348,0.009057466139011261,0.005775557121012849,0.008020133134196396,0.7201323250342215,0.012152346231391657,1.0635399738467666,0.3175396448623947,108.3826,107.60729999999998,104.77202600000001,0.0017940908691773672,0.34979440713621385,59.02563831376291,0.9388846290769521,1.0077054309919147,-0.06882080191496254,0.03911173670781732
2008-05-15,108.833,110.048,108.659,109.972,216355380,0.012437742241371286,0.02424349672624304,0.006742609972854871,0.008387888033820798,0.8038507364032517,0.012630487760520823,0.9795974828991338,-0.1017318583598383,108.49370000000002,107.8193,104.906606,0.0010250722902016562,1.8446477620382498,64.22167507880684,1.03149511934366,1.0124633686622637,0.019031750681396176,0.04011133745472247
2008-05-16,110.24,110.25,109.234,110.076,264712904,0.0009456952678863484,0.02732668831896068,0.00607747208997459,0.008147095970408554,0.7459679021885662,0.009229986554744045,1.2035950096913026,1.0389589914238222,108.5864,107.981,105.085746,0.0008544274921029604,0.1556066565636249,64.59389604524858,1.1005945619247939,1.0300896073147698,0.07050495461002404,0.043187524862221376
2008-05-19,110.201,111.329,109.807,110.372,214770339,0.0026890512009885015,0.01825763656324675,0.005020939261946339,0.008146275811652937,0.6163478107092908,0.013789729279164928,0.9631448848275904,-0.20429836194567694,108.7577,108.15554999999999,105.29170599999999,0.001577545622656329,0.535567256469629,65.68802765947353,1.1658024492812302,1.0572321757080618,0.1085702735731684,0.0462571900230812
2008-05-20,109.779,109.836,108.795,109.465,231422676,-0.008217663900264571,0.00980609213852146,0.007330258491708677,0.0083508356480448,0.8777874216007266,0.009509889005618204,1.0329040450111364,0.18360983066093992,108.7464,108.30630000000001,105.50574,-0.00010390068933052721,-1.1210604357948917,59.60938863678981,1.1312524755658444,1.0720362356796185,0.05921623988622593,0.04489334769176694
2008-05-21,109.396,109.645,107.225,107.617,327558581,-0.01688210843648652,-0.009243148194179707,0.01116982523664046,0.009286426720887626,1.2028119719629697,0.02248715351663772,1.4372847156213138,2.1626652439269334,108.7435,108.37425,105.61160000000001,-2.6667549454462147e-05,-1.511402959976944,49.54862199484556,0.9438728383179864,1.0464035562072922,-0.10253071788930579,0.04170750123978828
2008-05-22,107.57,108.164,107.225,107.636,221401544,0.00017655203174204992,-0.021241770632524637,0.008216633557999896,0.009245342058123865,0.888732240120846,0.00872384704002385,0.9879326946746407,-0.06275622838784436,108.7702,108.41980000000001,105.73734,0.0002455319168501724,0.02148714665302414,49.6427274771975,0.7878247141116219,0.9946877877881581,-0.20686307367653622,0.03973997988932577
2008-05-23,107.271,107.769,106.094,106.202,235160860,-0.013322680144189691,-0.03519386605617936,0.008432580458448767,0.00949169212216266,0.8884169808625676,0.015771831038963593,1.052174592409765,0.2722350166456781,108.6756,108.34434999999999,105.82979999999999,-0.0008697235088287458,-1.5799053006290784,43.10731374405806,0.542193565925885,0.9041889434157035,-0.3619953774898186,0.04347544266753146
2008-05-27,106.333,107.225,106.103,106.974,218164509,0.007269166305719388,-0.03078679375203852,0.009886730111927127,0.009655497701629373,1.0239482642369366,0.010488529923158896,0.9586970625954874,-0.2490655619371901,108.5337,108.30605,105.969334,-0.0013057208793878505,0.7352446651401323,47.14175178546726,0.4051527111829216,0.8043816969691472,-0.39922898578622557,0.04469826899045691
2008-05-28,107.379,108.027,106.488,107.472,234968894,0.004655336810813759,-0.018206732745626564,0.010856961693651052,0.00967377817794498,1.1223083157316531,0.014320008932559193,1.0163981136809739,0.10981573078887004,108.44069999999999,108.3146,106.13948,-0.0008568767120258336,0.42878813736148447,49.623465192434686,0.33289389095770616,0.710084135766859,-0.37719024480915286,0.04444031573083043
2008-05-29,107.34,108.736,107.301,108.027,225428365,0.005164135774899492,0.0038098070007526186,0.008300565289480843,0.009631408348622403,0.8618225901166455,0.013283716108010055,0.9846430235770857,-0.10560570909111619,108.38130000000001,108.38194999999999,106.23880000000001,-0.0005477648152398817,0.6221425857948882,52.310714738357014,0.3167606968672061,0.6314194479869284,-0.3146587511197223,0.042194393949458155
2008-05-30,108.393,108.602,107.989,108.304,152113718,0.0025641737713719692,0.006206102047642048,0.008325201434762012,0.008457806729791191,0.9843215505785797,0.005659994090707633,0.6778286793561821,-1.9409979773229802,108.2145,108.35409999999999,106.39396,-0.0015390108810284797,0.30800137191442,53.639929823203886,0.32260778757273556,0.5696571159040899,-0.2470493283313543,0.04200172730676037
2008-06-02,107.905,107.924,106.488,107.148,234686055,-0.010673659329295426,0.008907553530065337,0.0071686503191715645,0.00873977743210048,0.8202325945786336,0.013402023369544994,1.045932166323819,0.2767626399208678,107.92170000000002,108.25405,106.49854,-0.002705737216361803,-1.4889354850821386,47.66861791988904,0.23129587530416984,0.5019848677841059,-0.27068899247993605,0.042569324609630865
2008-06-03,107.472,107.731,105.874,106.544,352606002,-0.005637062754321076,-0.004019668330622506,0.007027349099680722,0.00876838918684575,0.8014412852731355,0.0174294188316564,1.5047412278892678,2.724786746537268,107.53890000000001,108.14829999999999,106.55022000000001,-0.0035470160310669963,-0.8021605120509349,44.85870978380317,0.1089370166857151,0.42337529756442777,-0.3144382808787127,0.0447026593619045
2008-06-04,106.239,107.369,106.038,106.498,319783946,-0.0004317465084846539,-0.009062825666219965,0.006381264721673214,0.008487447607033316,0.7518473181955472,0.012497887284268278,1.339706576292009,1.7101167985935988,107.2422,107.9943,106.59906,-0.0027590016263883133,-0.06765844384418564,44.64287704925556,0.00816085091130958,0.3403324082338042,-0.3321715573224946,0.04493152827446309
2008-06-05,106.909,108.709,106.725,108.621,308301310,0.019934646660030975,0.005498625343663965,0.011653624890051461,0.008852927263899196,1.3163583685560205,0.01826534463869794,1.2782058664260225,1.3484055561069046,107.34259999999999,108.04305,106.7166,0.000936198623303186,1.7105960709661108,55.3260792852389,0.09846828968167642,0.2919595845233786,-0.1934912948417022,0.04509072470189023
2008-06-06,107.666,107.877,105.1,105.149,498063514,-0.03196435311772117,-0.02913096469197818,0.0187044933191004,0.011447160708668962,1.6339853868685048,0.026410141798780786,1.9566778819786845,3.2096725518168467,107.09389999999999,107.93205,106.77042000000002,-0.002316880716509595,-1.708912979544186,41.291413021154725,-0.10886882569404577,0.21179390247989374,-0.3206627281739395,0.05091316003101122
2008-06-09,105.597,106.076,104.488,105.416,295854575,0.0025392538207686943,-0.016164557434576454,0.018769007519257818,0.011470536173073736,1.636279877074685,0.015064126887758916,1.1403162689743775,0.4842767816846764,107.0153,107.84545,106.84948,-0.0007339353595302578,0.1352897153924412,42.49939604102494,-0.2487726189292232,0.11968059819807036,-0.36845321712729356,0.05476586134976622
2008-06-10,104.688,105.77,104.448,104.87,337292368,-0.005179479395917008,-0.015711818591380045,0.01875472667468237,0.011126890323311633,1.6855317280687014,0.012606083722704326,1.2654744197688383,0.9369975423736815,106.8049,107.66929999999999,106.9103,-0.0019660740099779472,-0.2761692670648031,40.657090886537475,-0.39910439290061106,0.01592359997833409,-0.41502799287894515,0.05987802114978949
2008-06-11,104.889,105.129,103.319,103.328,368178070,-0.014703919137980415,-0.029765817198445066,0.01933924401294461,0.011494953792106237,1.682411635810591,0.0175170331371942,1.3406332213229157,1.2090902170412725,106.3905,107.4156,106.86854,-0.0038799717990466442,-0.7603150551191855,35.921157878524724,-0.635346046092991,-0.11433032923593091,-0.52101571685706,0.06960412668351842
2008-06-12,103.864,104.831,102.973,103.761,327645348,0.004190538866521987,-0.044742729306487705,0.014846165302866358,0.011548310616825978,1.2855703137422871,0.017906535210724685,1.1734163103570787,0.6234388828182443,105.9639,107.17259999999999,106.83448,-0.004009756510214846,0.2822640391488082,38.10156273420753,-0.7786539390945251,-0.24719505120764979,-0.5314588878868753,0.07518532409524332
2008-06-13,104.294,105.339,103.732,105.041,317192665,0.012336041479939386,-0.0010271139050300748,0.01023578169808213,0.011541536044497707,0.886864769006368,0.015298788092268726,1.115833172190299,0.4296407392026026,105.63759999999999,106.92605,106.82086000000001,-0.0030793506090281975,1.2051879024601393,44.15137284655831,-0.7799503915704378,-0.3537461192802074,-0.4262042722902304,0.07312214770500387
2008-06-16,104.602,105.645,104.524,105.11,240858911,0.0006568863586600138,-0.0029027851559535467,0.010145742377073731,0.01153753698157055,0.879368134921691,0.01066501760060884,0.8508732401655423,-0.5472099096724059,105.43379999999999,106.67774999999999,106.81054,-0.001929237317015886,0.06474502007850658,44.46646759318277,-0.7665735336348121,-0.4363116021511283,-0.33026193148368377,0.06921236919707327
2008-06-17,105.75,105.789,104.468,104.621,248520623,-0.004652269051469982,-0.0023743682654716602,0.010088046598433343,0.01148908428771651,0.8780548863427629,0.012626528134886858,0.8727367341770466,-0.47727277729094647,105.2415,106.39020000000001,106.78948,-0.001823893286593048,-0.46116644534790574,42.630789650574904,-0.7863657556665942,-0.5063224328542215,-0.28004332281237265,0.06318718717294908
2008-06-18,103.932,104.582,103.129,103.586,346022625,-0.009892851339597164,0.0024969030659647284,0.008489552046116289,0.011538127788597792,0.7357824598290403,0.0140269920645646,1.19116829190835,0.7305224601241271,104.9503,106.09625000000001,106.75,-0.0027669693039342746,-1.165297075812824,38.964327408219916,-0.8754751517807762,-0.5801529766395325,-0.2953221751412437,0.06137163638165688
2008-06-19,103.502,104.344,101.847,103.732,394419686,0.0014094568764118076,-0.0002794884397798736,0.008278043670297879,0.011069630510800036,0.7478157163621172,0.024071646165117803,1.3423252159793362,1.2710014934119767,104.4614,105.902,106.72858000000001,-0.0046583954500368785,0.1702644685488378,39.751495176032314,-0.9236665572630329,-0.6488556927642326,-0.2748108644988003,0.06300555084465242
2008-06-20,102.505,102.679,101.252,101.511,374932455,-0.021410943585393194,-0.033605925305357,0.009362906255008699,0.011891007040310625,0.7873938871004247,0.01405758981785232,1.2435169547588418,0.9271700078927951,104.09759999999999,105.59575,106.66026,-0.003482626118355814,-2.286783688254456,32.81768568167635,-1.1280710309911655,-0.7446987604096192,-0.3833722705815462,0.07127517472051598
2008-06-23,101.929,102.049,101.309,101.404,214007703,-0.001054072957610508,-0.035258300827704314,0.00904926204925567,0.011636445724443696,0.777665471360095,0.0072975425032544,0.7122856736038744,-1.0770942307066915,103.6964,105.35585,106.63054,-0.0038540754061572313,-0.1164816352307505,32.52335624745963,-1.2838970884021847,-0.8525384260081323,-0.4313586623940524,0.07950555309522686
2008-06-24,101.109,102.209,100.467,101.232,346450395,-0.0016961855548104365,-0.032393114193135175,0.009342614193053171,0.011421380591625263,0.8179934219076502,0.01720799747115541,1.1289943720758702,0.5046398986394932,103.3326,105.06875,106.60392,-0.0035083185144324514,-0.1815536142462186,32.02612378433102,-1.405072522688286,-0.9630452453441631,-0.44202727734412295,0.08560076257572678
2008-06-25,101.632,102.899,101.252,101.701,373089588,0.0046329223960801524,-0.01819743980846833,0.010249497682236514,0.011420622733786995,0.8974552369998352,0.016194531027226927,1.189045284535149,0.7618928455599104,103.16989999999998,104.7802,106.58246000000001,-0.0015745273030971507,0.45201453648747786,34.9466612942243,-1.446585213109742,-1.059753238897279,-0.38683197421246307,0.08756204744033104
2008-06-26,100.735,101.394,98.8195,98.9173,385948464,-0.02737141227716533,-0.046414799676088414,0.014081535595281643,0.012507925050841901,1.1258090800866944,0.026026792077826634,1.1993486068938937,0.8382224481729584,102.68553,104.324715,106.449066,-0.0046948770910894,-1.943780218299243,27.417006617683498,-1.6846856376495083,-1.1847397186477249,-0.4999459190017834,0.09621390323538319
2008-06-27,98.9547,99.4135,98.0278,98.4397,393269363,-0.0048282757414526145,-0.030255834343076105,0.012390865096579596,0.012402560622723458,0.9990570071375072,0.014076637779269948,1.1779603993334216,0.8899021300873292,102.0254,103.8315,106.30322,-0.006428656501066832,-0.3896641044959257,26.36731472383555,-1.8901320028855082,-1.3258181754952816,-0.5643138273902266,0.10214507620061211
2008-06-30,98.6886,99.4522,98.2568,98.7533,335546960,0.003185706579764025,-0.026139994477535455,0.012951753368737485,0.012437761457607211,1.0413251140795843,0.012104911937120141,0.990108361814977,-0.053588934245351,101.38973,103.41176499999999,106.141446,-0.006230507305043709,0.2459671863028516,28.308234135622158,-2.00453776478966,-1.4615620933541573,-0.5429756714355027,0.10679694020828866
2008-07-01,97.6065,99.0977,97.1083,99.0219,503695942,0.002719909106835061,-0.02183202939781881,0.013394737541871727,0.012519864209093819,1.0698788196234943,0.020090505231671007,1.4538621029413836,2.1655006747751084,100.82982000000001,103.03566000000001,105.984264,-0.005522354187154743,0.20305802150095512,30.009952901783947,-2.0499013928936023,-1.5792299532620464,-0.4706714396315559,0.10961286224394763
2008-07-02,99.3553,99.652,97.1178,97.309,377456654,-0.01729819363191376,-0.043185416072604954,0.01331562485575675,0.012860138263108306,1.0354184833265045,0.02604281207288122,1.080493231452632,0.3870904298639495,100.20212000000001,102.57620999999999,105.80144399999999,-0.006225340876339969,-1.2990897926465264,25.803568439150027,-2.198723592771131,-1.7031286811638635,-0.49559491160726754,0.11597503587042027
2008-07-03,98.0921,98.0921,96.4572,97.4233,310235912,0.0011746087206732092,-0.015103525874644808,0.008605059407918371,0.011613844819983392,0.7409311508202738,0.01678140650131952,0.8878238269992059,-0.5400206489093361,99.57124999999999,102.01632500000001,105.62475,-0.0062959745761868025,0.13650208888624826,26.54346834805584,-2.2811475545808975,-1.8187324558472704,-0.4624150987336271,0.11082809123883462
